sample_x,sample_y
-4.493535873563191174e+00,-7.919568412234547772e-01
-6.865181708818569817e+00,4.031475150764247672e-01
-6.391671832129363295e+00,-9.482355073200259277e-01
-4.921114942017551286e+00,3.396862436041311994e+00
3.400287594131359725e+00,3.998719997674895943e+00
2.881884005844192131e+00,-1.536170764593848048e+00
5.462725316327112779e+00,1.988402193538649776e+00
-6.982315344855560824e-02,-8.012420554304000575e-01
1.109437333941446724e+00,4.237877700436810890e+00
1.352258290274463093e+00,4.094028132497183670e+00
3.895176076853566371e+00,-7.118065981169330314e-01
-2.827456002103234667e+00,4.422189563983459415e+00
3.419403013230057908e-01,-2.970347228176218657e+00
3.601097357256122677e+00,-5.997782729433596138e-01
-3.391241811761823044e+00,-3.135996281024266530e+00
6.386802332273957106e+00,-1.436717496629576374e+00
-6.567751548670399231e+00,-2.539722181069268281e+00
1.445226678428173983e+00,3.665639670155314889e+00
4.515155174079790612e+00,-3.716981098190827115e+00
-2.332172697526597283e+00,6.615054850208759163e-01
-1.893703145222903395e+00,9.783085980246282176e-01
-3.821316072416216514e-01,-2.629377492770551328e+00
7.339969814277722548e-01,4.705607523677217685e-01
4.253156274908567624e+00,3.350581153720168182e+00
8.135829091603614671e-01,1.430722047684375831e+00
6.231768454477430552e+00,5.023316728388917518e+00
1.635648622068627489e+00,4.043110030984837344e+00
-6.645585336880054150e+00,1.865669205696571353e+00
2.466740494228739422e+00,-3.465290499170471605e+00
-2.254637015711065118e+00,-1.483188104272555652e+00
-6.970377498525772708e-01,1.993776702177895821e+00
-5.498916941859420149e+00,-2.152405342871039018e+00
-3.808092504692489388e+00,3.420856670664616850e+00
-4.507261028869574915e+00,3.703964110846891700e+00
4.296864751443886021e+00,1.911476362840329735e+00
1.638385482934076265e+00,-1.019254791855443099e+00
5.514024381086258586e+00,-3.515024728951108735e+00
8.887673669370794727e-01,2.577273659218080937e+00
5.597007445027879058e+00,-3.303806711233734816e+00
-4.763571926938022116e+00,3.989484566777469432e+00
-6.010711746290376745e+00,-3.615378739271328357e+00
1.887715063944837013e+00,3.319267057288453060e-01
-1.470878445481093699e+00,5.503632188259874880e-01
1.981399029119222277e+00,-7.092821264118356339e-01
-4.114333348830207626e+00,4.070459627427966076e+00
-3.173524594998997195e+00,-5.567273665635221747e-01
-4.971904861720020108e+00,2.570154152877148768e+00
-6.224857405607816752e+00,6.524571154012690499e-01
2.583663936225432778e+00,4.408784669740900775e+00
4.347715329089483660e+00,-2.950647315061813547e+00
-4.682981819462012751e+00,-5.708791843326475046e-01
4.537790381575607768e+00,-3.512849940499989998e+00
7.066318214041945822e+00,-2.353628408849614662e+00
8.382265728125304349e-01,3.112129163157685063e+00
1.419304681219371034e+00,-3.863058563185829630e+00
6.913943511526330354e-01,1.517222275297077871e+00
3.541776589258562424e+00,-1.826099405808193410e+00
1.432503148197801224e+00,4.544036687958704412e+00
-4.688228542945038768e-01,4.373914270066836529e+00
6.090322972034627469e-01,-9.947913135582182598e-01
-3.808398939808741002e+00,6.946152747270026850e-01
6.610544564250560029e+00,3.691723739471558297e+00
4.026806643018538523e+00,-3.013962989163603723e+00
-2.818742942035508570e+00,-3.273548929645773153e+00
4.938042793874764413e+00,2.331525157132028347e+00
1.671792550097841001e+00,2.916459040425701588e+00
-6.580428479980382939e+00,-1.878450083969787077e+00
-9.838497838690614117e-01,9.876368463533058417e-01
1.890734964110881933e+00,4.218437938571468315e+00
-2.484852338953010609e+00,1.209410571678139590e+00
7.304741192675235695e+00,-2.316240884912234677e+00
-4.010679559122792170e+00,-9.905503460671405414e-01
-2.463904130904509771e+00,-3.429181233269442242e+00
6.778854401309850175e+00,7.861630715567153871e-01
5.763080356918948155e-01,-8.383238376545234516e-01
-4.444616815859953718e+00,-1.423175799801077890e+00
3.459050243888871279e+00,-8.488734526661012580e-01
5.317407821714983385e-01,4.212616154174081196e+00
-5.179358237847305091e+00,3.566433558872418530e+00
3.629897617858885539e+00,2.571926446579952952e+00
-3.933669430356891539e+00,3.012482174786959455e+00
1.702784893476971817e+00,-1.323832829531762734e+00
-2.233565793863136584e+00,7.100489838749606264e-01
1.648394344393350863e+00,2.689971370402278517e+00
-4.035944195980372129e+00,5.193250225057379765e-01
3.788592206972985821e+00,-1.265059633566582242e+00
-3.852993787795886860e+00,3.446838948630568389e+00
3.743848287770823902e+00,6.898010282881159583e-01
4.604408101042587020e+00,-3.954615227644097786e+00
-5.514025985287373643e+00,-3.000583543766086159e+00
8.528101414648059375e-01,1.707638077679916933e+00
-2.722673641496576202e+00,-6.389506378883185178e-01
6.781690375945425231e+00,4.297399741884425417e+00
3.944668592890936409e-01,-2.788385665195254326e+00
-2.287474477457627664e+00,1.753621563779023340e+00
1.798301763142305276e+00,1.417059955532268489e+00
-1.711711659594161716e+00,4.900436171728681067e+00
-2.554651254944560357e+00,3.360874816252667152e+00
-3.600348155340569178e-01,-2.698140479468489339e+00
-6.037574819117813796e+00,1.286197894536622144e+00
1.327093010575858045e+00,2.510286935469721925e+00
6.552496400636456997e+00,1.447268031771517194e+00
-5.508741308786158974e+00,-5.459645136228887807e-01
-5.717124680641047618e+00,3.032491744072436823e+00
-6.908988551824546853e+00,3.421515392111955656e+00
6.098027992680684406e+00,-1.978854783295160846e+00
6.439914667651557068e+00,1.964860901950883587e+00
3.525070214217649323e-01,5.421094503611438853e-01
1.181992868861277302e+00,-2.505574164936709369e+00
-2.799599460962278741e-01,-2.068335988486111887e+00
2.696218159993906127e-01,4.561897884256835844e+00
6.554374852670632023e+00,6.121273774938158496e-01
-7.548399496747464354e-01,1.644038518718391018e+00
-2.041446548115128046e+00,2.389094034215344386e+00
2.946713700812727765e+00,2.297067175164173136e+00
-3.896999626417461560e+00,1.636348493755114930e+00
1.323271685346382398e+00,3.218018387132288716e+00
3.777122939376225119e+00,-1.957647106221612976e+00
5.030944166796256667e+00,-2.609666921889646218e-01
1.353935359940834360e-01,-3.335495046997627444e+00
-3.298217819906408721e+00,4.056365265293121247e+00
5.669142639999018130e+00,-3.783832494330647833e+00
-6.341597065308021364e+00,2.998120633098055876e+00
6.014075003447809209e+00,1.404695360686239347e+00
-2.354361873122705617e+00,-1.845938979934776292e+00
3.221386631110958021e+00,3.471765936610836434e+00
-2.402622250994696174e+00,-1.023481649518772407e+00
-1.923207565182329049e+00,8.268294025856013363e-01
6.190957511515478018e+00,-2.516956571505855500e+00
-4.726585797173616044e+00,-1.684402336605981709e+00
1.038079026598019539e+00,-2.248666069128053557e+00
-4.843849749635661617e+00,2.758110963949497396e+00
-2.641345169362807610e+00,7.079458731408232453e-01
-5.726304820536896045e-01,-1.795400469422149481e+00
-1.767328945096784842e+00,2.929117903578006832e-01
-2.530840240970460897e+00,-3.500163033458483230e+00
6.965355333154272799e+00,2.468521666269514192e+00
-1.810481738282334163e+00,3.455113942056664555e-01
6.284929158372618119e+00,1.872751939118710851e-02
1.159465598424239019e+00,-1.021329481374914305e+00
7.289684430143516636e+00,-1.180781348696490429e+00
-6.523610370103900991e+00,7.892103366348335314e-01
-1.969158579482444438e+00,-2.868456912953034621e+00
1.290566241567786321e+00,3.206516145134921558e+00
-4.634815478211221418e+00,2.584087718762662966e+00
3.291552481763513782e+00,1.492976876795634844e+00
-2.034976814044553883e+00,-5.351233549786194033e-01
-3.329995671586789996e+00,-1.601663114126504972e+00
1.269024774761971841e+00,3.818216911160860150e+00
-3.560585361702650165e+00,-2.317122079820819636e+00
-2.891557287551287381e+00,2.318778927223841713e+00
-3.816033767274587873e+00,5.809080343308306027e-01
-3.292793643809020843e+00,5.717783969307221881e-01
-4.363077089141439657e+00,3.438157717497325017e+00
4.138415369527423948e+00,-8.620037565745022334e-01
-3.287840905821992621e+00,3.744812180168658244e+00
-5.882462611638898053e+00,-1.890434179684271410e+00
-2.435996871075337467e+00,-3.641066649404542943e+00
4.654606275971488571e+00,3.172244860922866394e+00
6.756335461821709742e-01,2.444731342930881901e+00
6.912730872905633817e+00,2.651084730442936355e+00
-4.446869138411350342e+00,-8.976609359394567278e-01
4.087155425695007338e+00,-2.992576977457121146e+00
2.442430798654882551e+00,-1.395357815035431770e+00
-6.721549807699846113e+00,-2.327298263060787242e+00
-7.001993560488362967e+00,-3.550908135592090176e+00
8.931284394468725907e-01,-2.531725859785844079e+00
-5.602019041908219421e-01,-1.973145656002820658e+00
-3.840099766215951504e+00,8.764376616162952160e-01
2.990487128251436033e+00,-2.187293980269780391e+00
6.504458050333335351e+00,2.019660035748005456e+00
7.060444467617793762e+00,3.446376348120918642e+00
6.855556965121033741e+00,-9.945664721406770603e-01
-2.339257051804758625e+00,3.893344275455059567e+00
2.863844039811903386e+00,-3.865585348447609704e+00
4.152118329008787967e+00,7.610132767055937109e-01
6.645351206511657338e+00,2.374086381865644135e+00
6.985858077209019967e+00,1.037473524421839599e+00
3.135395454784307034e+00,3.996050552335176143e+00
1.679466471065948596e+00,-3.180866807707877886e+00
-6.915330329947757981e+00,-3.418723051385660572e+00
4.983916341006171535e+00,3.393632323476613699e+00
-6.581411028318871814e+00,2.254898803168393862e+00
6.392091891066886689e+00,1.092003124038900097e+00
2.833019083385046599e+00,2.478845765247055688e+00
-3.597452521029995687e+00,1.333653354140450276e+00
3.662950704915088451e+00,3.885804188364232026e+00
-6.705944282686029823e+00,1.243616764846679601e+00
5.536881159605307801e+00,2.565184683295427703e+00
-3.072701516492112539e+00,1.380758006556630946e+00
5.107145156092755656e+00,2.596242423219294437e+00
-4.114316848384653724e-01,4.391964438153896033e+00
-1.446561728184583728e+00,-9.480647667044075355e-01
-1.983705609120656632e+00,-3.682074667277047020e+00
-3.989604798146046960e+00,1.319792354941433210e+00
6.476922209947691300e+00,-3.093948137620795347e+00
5.498036911723275466e+00,-5.243449910701487582e-01
4.758172843191442070e+00,-3.746766689580067755e+00
1.731793065888323824e+00,2.924793950994753367e+00
5.528642648690706096e+00,3.212132819776241099e+00
-4.173346128200833505e+00,2.218335752687856655e-01
-6.679319111335582093e-01,-1.796905900537616674e+00
6.683453267615536930e+00,1.467129733654984669e+00
3.699497305501019184e+00,3.198734803324043696e+00
5.529596078636181744e+00,-3.674225111466715710e+00
-1.112112433720319871e+00,4.074002064589424599e+00
3.265565702969903228e+00,2.200489582627668028e+00
5.344982188598420336e+00,4.041822280062969064e+00
-3.883307684198209486e+00,3.096675163485565818e+00
-5.978666834743162184e+00,-2.990174138756258149e+00
3.559039366491880685e+00,3.800728855687563801e+00
-4.919031925200419764e+00,2.676362774514703169e+00
-2.161620098755513197e+00,3.199484302045013884e+00
5.729381635787682114e+00,1.499921876379983310e+00
-2.730253951585734917e+00,1.407769872543274126e+00
-3.822853889622576773e+00,1.423131220217453752e+00
1.586441250572123707e-01,3.613927572822217549e+00
2.297942770687697589e-01,4.194499433047558234e+00
4.598714055237209664e+00,3.498982554805734502e+00
-3.773002772708542452e+00,-3.591120866182071047e+00
7.626939488015143098e-01,2.761278021429899532e+00
-1.807076704242512655e+00,2.513659574010953968e+00
6.814365719851451786e+00,-1.753406755375975568e+00
-1.521948909747475653e+00,-1.794556904762377947e+00
-5.777537506607668405e-01,-3.980034677628104589e+00
1.272688731652927174e+00,-1.310062664217261474e+00
-6.365690488145264503e+00,-1.120218455884760544e+00
1.235269516528870071e+00,-2.715942056166895213e+00
4.370026467776810364e+00,-1.576097412311495027e+00
5.451984109526504696e+00,-9.528681320486249717e-01
-1.735873163304702871e+00,-3.920798281742117197e+00
-2.680147760608265983e+00,-2.094496258079401318e+00
5.274293983810203201e+00,2.217683576276132662e+00
1.754544846345885034e+00,-7.093256849445004342e-01
8.484042618288132331e-01,4.947838217562005703e+00
3.023076836970147951e+00,-9.176497459105994459e-01
6.361987561890726894e+00,1.720758140120802970e+00
2.862644314456263217e+00,3.852015454997084198e+00
4.119823380957079451e+00,-1.050526181188477182e+00
-4.528247491962368088e+00,-3.774456324134168206e+00
3.764389261208901161e+00,-1.091963056908315188e+00
-1.767919846814942630e+00,4.961412716583006421e+00
-7.004989056575487538e+00,-4.840817991672472509e-01
-2.397485594633344874e+00,3.219059910226995669e+00
-6.018708986098501690e+00,4.389440493685040856e+00
2.091862164342188635e+00,-2.689666050525938878e+00
6.020996194801535140e+00,-1.596107582347472409e-01
5.301191434678973025e+00,4.640086249532568985e-01
-2.520411551125610217e+00,2.132601785164865760e+00
-6.965023794931457957e+00,4.466498466437664128e+00
-6.511239749180301573e+00,-2.789839031731133900e-02
4.310132787621167694e+00,3.934095540889006593e+00
-1.522227562739261408e+00,4.340639983764970289e+00
6.706363449100685159e+00,3.866486328853667054e+00
-1.974757997467532000e+00,-8.787443037843205573e-01
3.432100823128358513e+00,6.058709611542631990e-01
-5.850350971633417885e-01,2.615289653112131241e+00
-1.437174438268826293e+00,1.600092864383061197e+00
-3.438828352188339821e+00,-1.750282870441105754e+00
-1.117689821568809805e+00,-2.998013544520738094e+00
5.425793774348912635e+00,-8.699330972847407750e-01
3.683603802917083669e+00,2.715507543620460318e+00
8.220074625580018335e-01,4.761079086061838161e+00
1.321248644769029923e+00,1.622995889091156663e+00
-2.618582756424604696e+00,-3.433732227360404732e+00
-4.758222673684677773e-01,-5.349635224854329962e-01
6.739412905637502504e+00,-2.528462615238721956e+00
6.244341376213942141e-01,-1.496809709327676874e+00
-2.093355247601870417e+00,-3.119604543675567054e+00
6.559485394258562252e+00,4.269925121875727037e+00
-7.021112178605868337e-01,-3.187141987700307766e+00
4.684149793092824865e+00,3.182534390864552698e+00
1.563086481199276179e+00,2.754634921526877278e-01
-4.230563885259764234e+00,-2.639787046657427361e+00
5.149822403106814050e+00,3.749056615892455646e+00
-4.619044542765718298e+00,4.456023979322516482e-01
-4.415529103120492849e+00,-2.129983176718754478e+00
-1.437048293123886822e+00,3.756115110998371698e+00
-3.621871461916767565e+00,1.139265790244500032e+00
-2.811179728976312298e+00,2.840315615426933782e+00
6.788925127092735323e-01,-2.806911024910773822e+00
3.091804748846543660e+00,2.248096929203344807e+00
-6.103154888547619450e-01,1.598988073584151515e+00
7.395686377263270828e-01,3.957269082631634127e+00
2.805875960307609773e+00,3.465259274906427045e+00
-1.794482988383052202e+00,-2.796310240894541721e+00
-3.473635067526734233e+00,-2.342418454520593052e+00
-2.232868697968663163e+00,-8.537696329828663444e-01
6.156289639855936358e+00,-1.074833700145036985e-01
5.235130990357367509e+00,1.083784843887805494e+00
-3.821956831262317333e+00,-1.363424961232159838e+00
2.406340802119174782e+00,-1.638229608928014613e+00
6.468942642753084726e+00,9.561006963457892027e-01
2.954778589997573590e+00,-2.333559353795105373e+00
-2.704474463722192468e+00,2.633609517726630322e+00
4.165182246337773009e+00,3.305123707521150145e+00
-3.480149802904606737e+00,-1.765528242287238925e+00
-2.458935013257391056e+00,8.055539959499808944e-01
4.156942755170156545e-01,-2.622309520514649606e+00
6.502020065317877240e+00,9.560426831370731904e-01
-5.824806516804729384e+00,4.369384242964387433e+00
3.853588664621852899e+00,-3.756669170373759137e+00
9.976141254762467270e-01,-2.108835732244165317e+00
