sample_x,sample_y
4.217536626955407542e+00,3.588987558701009384e+00
2.629527686094517591e+00,4.111664981464454804e+00
5.240302141414233006e+00,-1.175047200109688106e+00
-3.316575976848605833e-01,-2.434078547099234768e+00
-6.302825577647191757e+00,1.934418166616723944e+00
9.942622251402593037e-01,3.372088235546276458e+00
3.591806627876454883e-01,4.069002840035326862e+00
-2.591367038288757030e+00,1.863025190895129413e+00
-7.288516204491141792e+00,1.850791621746178173e+00
2.678503547722632661e-01,-3.948804176402013866e+00
-1.524613760842267851e+00,-3.649737880392183609e+00
3.707087609713255461e+00,4.468050424015795663e+00
1.918205041314614334e+00,4.985226926986556784e+00
1.119653631798797733e+00,4.328692176149792736e+00
4.738295083843999222e+00,9.242708125326766222e-01
-3.972003416695676137e+00,7.356869103450529579e-01
-6.517035500399090964e+00,4.090787963399612259e+00
3.339505124043220974e+00,-3.845137974061699992e+00
-6.326766609414873344e-01,2.052980877154934269e+00
-1.743307431996088397e+00,1.798023620403021994e+00
-1.847290586239955346e+00,2.449402311304557323e+00
3.805493621128324122e-01,1.714721438607416104e+00
-5.452897496367492991e+00,2.409982057023394297e+00
-4.690521520175723325e+00,-3.218065016637581266e+00
1.004508733971901435e+00,5.032677628131913217e+00
5.626741416682637720e+00,-6.116944481537758271e-01
1.732991153592777778e+00,4.140893362304697511e+00
-2.992587802362780103e+00,4.829689683846708270e+00
6.509560548002040647e+00,-1.814946839346346596e+00
-3.651739737883550330e+00,4.415315044511747722e+00
1.235900065374288204e+00,5.019152350453541800e-01
-6.106028606330470510e+00,4.410208060981575251e+00
3.277467945146836925e+00,-2.142623109432489237e+00
2.153642278577933666e+00,1.219655529776556335e+00
7.348386429176365198e+00,-3.425424369151639503e+00
-6.564785738604684617e+00,-7.069358191424988114e-01
4.072551945898268855e+00,-2.330143693429823859e+00
-6.550053168147234040e+00,-1.219171159832059370e+00
-5.317963664996691264e+00,4.026544957343586084e+00
1.135575966157208683e+00,1.397307073243310604e+00
6.496848624665407357e+00,2.484358366996445078e+00
4.941609073623405735e+00,-1.299337661385609799e+00
-5.383532912199967768e+00,3.852958576569640137e+00
-1.180062884119017497e+00,-3.526499888996645016e+00
7.653722840832184460e-01,2.788068736713628759e+00
2.501221903652146139e+00,1.551768946885109024e+00
2.736965591514296747e+00,2.435974780885432622e-01
7.269216888552080036e+00,-3.785041769874772033e+00
-2.718048506050612545e+00,-9.149199900064326485e-01
3.677347196703706800e+00,2.047160323300188267e+00
1.293712756705858169e+00,-1.381966436130058096e+00
6.635379297161328793e+00,-2.507393863635889453e-01
-4.947245033144467286e+00,3.009473697366395584e+00
-2.214425097502560114e+00,-2.333731169060497823e+00
2.070606157106826828e-01,4.417541358052889500e+00
5.383562368933661801e+00,4.311590518297466978e+00
-1.489829711796465617e+00,3.205446987500408795e-01
-9.571742911365044293e-01,-3.756791487007435038e+00
-3.032684638636932384e+00,-1.968282597232005937e+00
-1.813964268541582214e+00,2.077228444078197178e+00
4.663294980984566962e+00,-3.620070776655406330e+00
-1.663513612478637604e+00,-7.661151591344426137e-01
-4.442578634874865706e+00,-3.638700157255419843e+00
-3.831622904011803499e+00,2.762511469946865361e+00
5.626027902084906884e-01,4.099279025982688118e+00
-3.579574584415607053e+00,4.854907464162537600e+00
5.338871227073765269e+00,-2.212846071322490005e+00
-3.873117703701485226e+00,4.773712497721303016e+00
-7.100795836990196008e+00,-2.501565568512373439e+00
-7.059526661575694639e+00,3.404991316685702429e+00
5.512461265899190721e+00,-2.843788991594199622e+00
8.293553585977146980e-01,-1.759536579285737812e+00
-7.053588900579066845e+00,2.047800566090134389e+00
-3.261034566008183866e+00,4.280684781098371694e+00
-4.520667877733382412e+00,3.210179463482649709e-01
-3.068218171316203779e-01,-3.881675583184423406e+00
-1.444329835967003817e+00,1.757264499297857441e+00
-2.915322469751633783e+00,-3.745871720000732985e+00
-2.993805682097431919e+00,-2.074949501341701641e+00
-5.862887832258913079e+00,-2.889229524724199027e+00
7.278370604023505663e+00,-2.053814297001508749e+00
3.538153605938497037e+00,-2.318738341491146659e+00
-2.094289689853660263e+00,-2.837727875265625421e+00
-3.373242827720094539e+00,-2.125289227675307480e+00
-6.774835791248022154e+00,-8.620139006802745030e-01
1.598798430146249672e+00,-3.194658401617509469e+00
-5.618779928104403076e+00,-2.978595091729943078e-01
3.224625122293227619e+00,-2.597237197997378733e+00
3.200958368393326481e+00,1.410381617585461100e-01
2.008791482868945266e+00,-1.766862432337829691e+00
-5.238900341672524164e+00,2.628982518248091260e+00
1.524366941354715621e+00,-2.489318176012149664e+00
-5.359663171730709053e+00,-2.050793318131195697e+00
-2.723985619780791012e+00,-1.291119833194033895e+00
5.166024213366835482e-01,-2.347416306997649915e+00
-2.346008533824571529e+00,2.869721069097900923e+00
-4.612833171569771906e+00,2.956989073328893269e+00
5.116434521158339521e+00,-1.369866716356173519e+00
3.831967757647346318e+00,4.216481575122247527e+00
3.210918280385115509e+00,3.824333971076450567e+00
4.138634050111603457e+00,-7.040283952674437629e-01
4.755823803278936168e+00,3.034397609931544615e+00
4.920332172568629758e+00,-2.924141416718406106e+00
6.792800340141273097e+00,2.225141156557367772e+00
1.201436116065387694e+00,2.728912510359859489e+00
5.263106960551436231e+00,-1.527505200375931516e+00
6.660904984135967766e+00,-2.748111918145110799e+00
3.912937222109592383e+00,-1.653478642035990820e+00
-2.823907192038701552e-01,3.897556562834452620e+00
3.745397325141455624e+00,2.414601073226585015e+00
-3.651239507862797939e+00,1.338598856666219916e+00
-2.090985276531207582e+00,-3.150808246297025050e+00
-2.594571966622657655e+00,4.652495212313905171e-01
1.544900676008136742e+00,4.757682902512024192e+00
-5.720063446515277761e+00,1.675132239386253552e+00
-4.482560037400510566e+00,-3.056685877175546295e+00
-1.212286463636330858e+00,3.917576003756159331e+00
-5.579662856226525136e+00,3.832817962404685197e+00
-6.274857610106005623e+00,4.773549082049982850e+00
-6.602672636218278157e+00,1.317047585900989581e+00
3.297010282401179992e+00,-2.577772459314168430e+00
1.654085801350289486e+00,-3.252186891414845960e+00
1.115653979541290752e+00,-1.187684325802250473e+00
4.215241517508742319e+00,2.313744902652540958e+00
3.915705409236498014e+00,-3.667564369957036163e+00
-6.096277958021554255e-01,-6.677207790905690388e-01
3.236088569927435543e-01,2.775004525294724189e-01
-6.827264826049344038e-01,5.574277966043625909e-01
-6.414783290351352640e+00,-3.019876097712716589e+00
3.721539778699188616e+00,2.333254507793372845e+00
-5.360538067230736559e+00,-6.863856581855438677e-01
-5.664091216255525474e+00,-1.769031833053680280e-01
1.653371844850655137e-01,5.091828117239779239e+00
1.787712729560169578e+00,1.391093791252737688e+00
9.982729653593818142e-01,-3.169844090973668926e+00
-2.766447913157220384e+00,2.542159570779761069e+00
